recipe_id,ingredient,quantity,unit,step,cuisine,nutrition,tags
246,pounds one one ten ounces zero point five teaspoons zero point five teaspoons one zero point five zero point seven five,0,two,"['mix', 'stir', 'cook']",Other,unknown,['None']
247,two one one teaspoon two teaspoons two teaspoons three zero point six six six six six six six six six six six six six six six six three,0,four,['bake'],Other,unknown,['None']
248,one one eight ounces eight ounces one,0,six,"['bake', 'mix', 'cook']",Other,unknown,['None']
249,one one one six,0,one,['bake'],Other,unknown,['None']
250,one point five one zero point five one tablespoon one teaspoon zero point five teaspoons,0,four,"['mix', 'blend']",Other,unknown,['None']
251,point two five pounds zero point five two four two teaspoons one point five zero point two five teaspoons one,0,zero,"['bake', 'stir']",Other,unknown,['None']
252,twenty-four one pound zero point seven five zero point five,0,twenty,"['chop', 'bake', 'fry', 'mix', 'serve']",Other,unknown,['None']
253,point seven five two twelve ounces,0,zero,"['bake', 'boil']",Other,unknown,['None']
254,two one two one zero point five pounds zero point two five zero point two five one point two five teaspoons zero point five teaspoons one,0,two,"['slice', 'cook']",Other,unknown,['None']
255,ounces zero point five four one point five zero point five teaspoons,0,four,['bake'],Other,unknown,['None']
256,point two five zero point five zero point three three three three three three three three three three three three three three three three zero point five teaspoons zero point two five teaspoons,0,one,['mix'],Other,unknown,['None']
257,one peck grams zero point three three three three three three three three three three three three three three three three,0,one,['bake'],Other,unknown,['None']
258,three ounces one,0,six,['slice'],Other,unknown,['None']
259,point two five one point five one three three zero point two five one tablespoon,0,zero,"['bake', 'mix']",Other,unknown,['None']
260,point five teaspoons four teaspoons one zero point five teaspoons one teaspoon,0,zero,[],Other,unknown,['None']
261,two two tablespoons four one teaspoon one point five one point three three three three three three three three three three three three three three three three one,0,two,"['bake', 'mix']",Other,unknown,['None']
262,one point five zero point five zero point two five teaspoons one zero point five zero point two five one,0,three,[],Other,unknown,['None']
263,tablespoons one one point five teaspoons seven two tablespoons zero point two five teaspoons one one teaspoon one pound one eight ounces one eight ounces six ounces zero point two five teaspoons two,0,two,"['boil', 'stir', 'cook']",Other,unknown,['None']
264,point seven five two tablespoons one one one,0,zero,[],Other,unknown,['None']
265,inches one zero point three three three three three three three three three three three three three three three three one one eight ounces one teaspoon,0,nine,['blend'],Other,unknown,['None']
266,tablespoons three tablespoons three one one one zero point five one teaspoon zero point five teaspoons one teaspoon zero point five zero point two five,0,four,['cook'],Other,unknown,['None']
267,one three three point two five four two teaspoons one teaspoon one teaspoon one teaspoon one teaspoon one teaspoon,0,two,"['bake', 'mix']",Other,unknown,['None']
268,point two five two tablespoons two tablespoons two three ounces two tablespoons three,0,zero,"['stir', 'cook']",Other,unknown,['None']
269,one point five tablespoons one point five one three four tablespoons,0,two,"['mix', 'stir']",Other,unknown,['None']
270,two zero point five one tablespoon,0,one,['serve'],Other,unknown,['None']
271,one point five one point two five one tablespoon zero point seven five teaspoons zero point five teaspoons zero point two five teaspoons,0,three,"['bake', 'stir', 'blend', 'cook']",Other,unknown,['None']
272,two two peck grams one eight ounces one one two,0,one,['stir'],Other,unknown,['None']
273,two tablespoons zero point seven five one teaspoon zero point seven five teaspoons one two point five one nine inches three tablespoons three tablespoons three tablespoons,0,one,['bake'],Other,unknown,['None']
274,one inch two tablespoons one nineteen point two five ounces one twelve ounces one eight ounces zero point five,0,four,['stir'],Other,unknown,['None']
275,peck grams one three tablespoons one eight ounces one one two teaspoons one two peck grams zero point five one,0,one,['mix'],Other,unknown,['None']
276,cup one point five cups one point five cups one point five teaspoons zero point seven five teaspoons one teaspoon zero point five teaspoons,0,one,[],Other,unknown,['None']
277,two one two three one teaspoon one teaspoon one,0,two,"['mix', 'cook']",Other,unknown,['None']
278,two one four one tablespoon,0,three,"['bake', 'mix']",Other,unknown,['None']
279,zero point seven five one one seven ounces,0,one,"['bake', 'mix']",Other,unknown,['None']
280,one one teaspoon seven ounces one,0,two,['mix'],Other,unknown,['None']
281,one zero point five two one peck grams one one one three tablespoons,0,one,['mix'],Other,unknown,['None']
282,point five zero point six six six six six six six six six six six six six six six six zero point five one tablespoon one teaspoon one pound one zero point five,0,zero,['stir'],Other,unknown,['None']
283,two one zero point five pints two teaspoons two,0,two,[],Other,unknown,['None']
284,one two zero point five zero point five,0,one,"['mix', 'serve']",Other,unknown,['None']
285,three three one teaspoon zero point five two pounds six two cups three four,0,one,"['bake', 'mix']",Other,unknown,['None']
286,one twelve one one one one one zero point five teaspoons zero point five teaspoons one pound,0,one,"['bake', 'boil', 'mix']",Other,unknown,['None']
287,eight ounces zero point five,0,one,['bake'],Other,unknown,['None']
288,tablespoons two tablespoons zero point two five zero point two five zero point three three three three three three three three three three three three three three three three zero point five teaspoons zero point one two five teaspoons zero point one two five teaspoons two point five,0,two,"['mix', 'stir', 'cook']",Other,unknown,['None']
289,eight two one two one two zero point five minutes of arc minute of arc one two tablespoons,0,six,"['saute', 'boil', 'dice']",Other,unknown,['None']
290,one one,0,two,"['mix', 'serve']",Other,unknown,['None']
291,tablespoons four six zero point five teaspoons zero point two five two tablespoons,0,three,"['bake', 'serve']",Other,unknown,['None']
292,pound one zero point five peck grams one one one one one twelve ounces,0,one,['serve'],Other,unknown,['None']
293,point six six six six six six six six six six six six six six six six two tablespoons six zero point five eight ounces,0,zero,['mix'],Other,unknown,['None']
294,point five zero point two five zero point two five one teaspoon one teaspoon one teaspoon zero point two five teaspoons,0,zero,['mix'],Other,unknown,['None']
295,one teaspoon one teaspoon one zero point five one,0,one,"['bake', 'mix', 'stir']",Other,unknown,['None']
296,point seven five zero point five one three tablespoons two peck grams one one one two peck grams,0,zero,['mix'],Other,unknown,['None']
297,point five two one zero point five two two teaspoons zero point five teaspoons two one zero point five two point five one teaspoon zero point two five teaspoons,0,zero,"['bake', 'stir']",Other,unknown,['None']
298,pint zero point five one one teaspoon,0,one,['mix'],Other,unknown,['None']
299,pound zero point two five zero point two five teaspoons zero point one two five teaspoons one,0,one,"['bake', 'fry']",Other,unknown,['None']
300,two two zero point five one two zero point five teaspoons one teaspoon two teaspoons zero point five teaspoons zero point five teaspoons one,0,three,"['bake', 'mix']",Other,unknown,['None']
301,point five one point five six ounces one one teaspoon one one one one eight ounces,0,one,"['saute', 'bake', 'stir']",Other,unknown,['None']
302,one pound zero point five pounds one ten ounces one zero point five one one,0,one,"['saute', 'stir', 'slice', 'cook', 'serve']",Other,unknown,['None']
303,two zero point five one two,0,one,"['boil', 'serve']",Other,unknown,['None']
304,pounds zero point five one zero point six six six six six six six six six six six six six six six six one one teaspoon zero point one two five teaspoons three tablespoons two three zero point two five two zero point five inches three tablespoons two tablespoons two one four ounces,0,two,"['mix', 'cook']",Other,unknown,['None']
305,pound one one one two one peck grams one one zero point two five teaspoons zero point two five teaspoons,0,one,"['stir', 'cook']",Other,unknown,['None']
306,-four thousand south african rand year feet three two eight ounces zero point five two one six ounces,0,twenty,['mix'],Other,unknown,['None']
307,teaspoon two stere year litre kelvins one zero point five one three one two zero point two five,0,one,['cook'],Other,unknown,['None']
308,one zero point five,0,one,"['bake', 'boil', 'mix']",Other,unknown,['None']
309,tablespoons one one two zero point five one tablespoon one teaspoon zero point five,0,three,"['saute', 'stir']",Other,unknown,['None']
